C2,,
Wavelength (nm),Intensity (a.u.),
Start (nm)                        380.00
Stop (nm)                         580.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     2.5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Users\Public\Documents\Agilent\Cary Eclipse WInFLR\Default.FMSW
Date/Time stamp: 10/30/2025 2:51:52 PM
Method Modifications:
Overlayed Graphs Changed: 10/30/2025 2:52:11 PM, Old:OFF, New:ON
Autoconvert Changed: 10/30/2025 2:52:11 PM, Old:None, New:Ascii with Log
Ex. Slit Width (nm): Changed: 10/30/2025 2:52:11 PM, Old:5, New:2.5
Emission Wavelength Changed: 10/30/2025 2:52:11 PM, Old: 400.00, New: 380.00
Stop Wavelength Changed: 10/30/2025 2:52:11 PM, Old: 600.00, New: 580.00
Scan mode: Changed: 10/30/2025 5:02:27 PM, Old:Emission, New:Excitation
User Delta Increment Changed: 10/30/2025 5:02:27 PM, Old:  10.00, New:   0.15
Excitation Wavelength Changed: 10/30/2025 5:02:27 PM, Old: 350.00, New: 230.00
Emission Wavelength Changed: 10/30/2025 5:02:27 PM, Old: 380.00, New: 450.00
Stop Wavelength Changed: 10/30/2025 5:02:27 PM, Old: 580.00, New: 420.00
Scan mode: Changed: 10/30/2025 5:06:35 PM, Old:Excitation, New:Emission
Excitation Wavelength Changed: 10/30/2025 5:06:35 PM, Old: 230.00, New: 350.00
Emission Wavelength Changed: 10/30/2025 5:06:35 PM, Old: 450.00, New: 380.00
Stop Wavelength Changed: 10/30/2025 5:06:35 PM, Old: 420.00, New: 580.00
End Method Modifications

